TimeStamp,Pressure,Temperature,Conductivity,Latitude(deg),Longitude(deg)
2022-03-11 20:43:00,0.25,19.9212,5.02117,28.44346,-18.15361
2022-03-11 20:42:00,0.27,19.9024,5.01919,28.44355,-18.15335
2022-03-11 20:33:00,0.300000000000001,19.9466,5.02388,28.44468,-18.15104
2022-03-11 20:32:00,0.300000000000001,19.9373,5.02286,28.44478,-18.15081
2022-03-11 20:23:00,0.24,19.952,5.0245,28.44578,-18.14848
2022-03-11 20:22:00,0.2799999999999989,19.9627,5.0255800000000015,28.44586,-18.14832
2022-03-11 20:13:00,0.24,19.9389,5.02301,28.44671,-18.14594
2022-03-11 20:12:00,0.290000000000001,19.9811,5.02757,28.4468,-18.14566
2022-03-11 20:03:00,0.24,19.9633,5.0257,28.447640000000003,-18.14349
2022-03-11 20:02:00,0.26,20.0047,5.03015,28.44777,-18.14323
2022-03-11 19:53:00,0.2799999999999989,20.0647,5.03687,28.44882,-18.14113
2022-03-11 19:52:00,0.26,20.0682,5.03708,28.44896,-18.14089
2022-03-11 19:43:00,0.27,20.0936,5.03986,28.4501,-18.13879
2022-03-11 19:42:00,0.26,20.0787,5.03827,28.45026,-18.13859
2022-03-11 19:33:00,0.300000000000001,20.1008,5.0406900000000014,28.45137,-18.13656
2022-03-11 19:32:00,0.27,20.0983,5.0403,28.451490000000003,-18.13632
2022-03-11 19:23:00,0.2799999999999989,20.0964,5.04,28.45276,-18.13439
2022-03-11 19:22:00,0.26,20.1256,5.04327,28.45286,-18.13415
2022-03-11 19:13:00,0.25,20.1484,5.045719999999998,28.45414,-18.13223
2022-03-11 19:12:00,0.2799999999999989,20.1232,5.04297,28.45426,-18.13201
2022-03-11 19:03:00,0.24,20.1786,5.04893,28.4556,-18.13
2022-03-11 19:02:00,0.290000000000001,20.1691,5.04795,28.45576,-18.12976
2022-03-11 18:53:00,0.2799999999999989,20.1261,5.04325,28.457,-18.12763
2022-03-11 18:52:00,0.26,20.128,5.04358,28.45712,-18.1274
2022-03-11 18:43:00,0.2799999999999989,20.1269,5.04327,28.45811,-18.12537
2022-03-11 18:42:00,0.2799999999999989,20.1084,5.04137,28.45826,-18.12513
2022-03-11 18:33:00,0.2799999999999989,20.1445,5.04527,28.45949,-18.12327
2022-03-11 18:32:00,0.25,20.1681,5.04787,28.45961,-18.12307
2022-03-11 18:23:00,0.25,20.1681,5.04776,28.46057,-18.12121
2022-03-11 18:22:00,0.26,20.1633,5.0472800000000015,28.46063,-18.12109
2022-03-11 18:13:00,0.290000000000001,20.2076,5.05201,28.46153,-18.11927
2022-03-11 18:12:00,0.26,20.233,5.0547900000000014,28.46157,-18.11918
2022-03-11 18:03:00,0.2799999999999989,20.2598,5.05764,28.46211,-18.11761
2022-03-11 18:02:00,0.300000000000001,20.2593,5.05766,28.46217,-18.11744
2022-03-11 17:53:00,0.2799999999999989,20.2523,5.0568800000000005,28.46279,-18.11596
2022-03-11 17:52:00,0.2799999999999989,20.2769,5.05958,28.46285,-18.11579
2022-03-11 17:43:00,0.2799999999999989,20.3398,5.06646,28.46338,-18.11439
2022-03-11 17:42:00,0.26,20.3106,5.06325,28.46345,-18.11421
2022-03-11 17:33:00,0.290000000000001,20.3459,5.06712,28.46387,-18.11281
2022-03-11 17:32:00,0.26,20.3409,5.06663,28.46392,-18.11269
2022-03-11 17:23:00,0.26,20.4801,5.08157,28.46439,-18.11151
2022-03-11 17:22:00,0.26,20.4498,5.07833,28.46443,-18.11137
2022-03-11 17:13:00,0.25,20.3899,5.0718,28.46496,-18.1103
2022-03-11 17:12:00,0.26,20.424,5.07552,28.46498,-18.11019
2022-03-11 17:03:00,0.27,20.5478,5.0888800000000005,28.46531,-18.10889
2022-03-11 17:02:00,0.290000000000001,20.4833,5.0818900000000005,28.46535,-18.10881
2022-03-11 16:53:00,0.26,20.5168,5.08554,28.46576,-18.10752
2022-03-11 16:52:00,0.25,20.5425,5.08831,28.46581,-18.10734
2022-03-11 16:43:00,0.26,20.6344,5.09837,28.46618,-18.10598
2022-03-11 16:42:00,0.27,20.6518,5.10027,28.46618,-18.10576
2022-03-11 16:33:00,0.25,20.6894,5.104369999999999,28.466590000000004,-18.10421
2022-03-11 16:32:00,0.27,20.7333,5.10919,28.46662,-18.10402
2022-03-11 16:23:00,0.23,20.7805,5.11429,28.46676,-18.10238
2022-03-11 16:22:00,0.27,20.7689,5.11303,28.46668,-18.10223
2022-03-11 16:13:00,0.26,20.6198,5.0968,28.46609,-18.10132
2022-03-11 16:12:00,0.26,20.4203,5.07484,28.46599,-18.10123
2022-03-11 16:03:00,0.26,20.368,5.06935,28.46531,-18.1005
2022-03-11 16:02:00,0.26,20.3818,5.07075,28.46527,-18.10044
2022-03-11 15:53:00,0.26,20.4269,5.07554,28.46453,-18.09959
2022-03-11 15:52:00,0.2799999999999989,20.4262,5.07556,28.46446,-18.09953
2022-03-11 15:43:00,0.26,20.4334,5.07629,28.46371,-18.09885
2022-03-11 15:42:00,0.2799999999999989,20.4311,5.0761,28.46364,-18.09878
2022-03-11 15:33:00,0.290000000000001,20.5043,5.08399,28.46293,-18.09793
2022-03-11 15:32:00,0.27,20.5764,5.09186,28.462840000000003,-18.0978
2022-03-11 15:23:00,0.26,20.3456,5.06671,28.46192000000001,-18.09688
2022-03-11 15:22:00,0.290000000000001,20.3979,5.07225,28.46183,-18.09679
2022-03-11 15:13:00,0.33,20.2602,5.0575800000000015,28.46088,-18.09573
2022-03-11 15:12:00,0.27,20.2251,5.05371,28.46075,-18.09561
2022-03-11 15:03:00,0.2799999999999989,20.2592,5.05742,28.45986,-18.09496
2022-03-11 15:02:00,0.2799999999999989,20.2507,5.0564800000000005,28.45979,-18.09494
2022-03-11 14:53:00,0.290000000000001,20.4771,5.08099,28.45969,-18.09505
2022-03-11 14:52:00,0.26,20.4598,5.079219999999999,28.45971,-18.09506
2022-03-11 14:43:00,0.26,20.5921,5.09354,28.45945,-18.09494
2022-03-11 14:42:00,0.300000000000001,20.5536,5.08933,28.45945,-18.09492
2022-03-11 14:33:00,0.27,20.7306,5.10887,28.45906,-18.09458
2022-03-11 14:32:00,0.2799999999999989,20.7583,5.1118,28.45898,-18.09451
2022-03-11 14:23:00,0.300000000000001,20.9768,5.13556,28.458340000000003,-18.09358
2022-03-11 14:22:00,0.25,20.9891,5.13694,28.4583,-18.09346
2022-03-11 14:13:00,0.2799999999999989,21.0288,5.14124,28.45767,-18.09248
2022-03-11 14:12:00,0.24,21.0083,5.13914,28.4576,-18.09236
2022-03-11 14:03:00,0.2799999999999989,21.5525,5.2003,28.45699,-18.09114
2022-03-11 14:02:00,0.26,21.4607,5.18906,28.45693,-18.09099
2022-03-11 13:53:00,0.25,21.0963,5.14882,28.45638,-18.08974
2022-03-11 13:52:00,0.2799999999999989,20.8156,5.11775,28.45632,-18.08961
2022-03-11 13:43:00,0.24,20.8964,5.126519999999998,28.45568,-18.08839
2022-03-11 13:42:00,0.2799999999999989,20.8838,5.12598,28.45564,-18.08829
2022-03-11 13:33:00,0.290000000000001,20.7483,5.110469999999999,28.45503,-18.0869
2022-03-11 13:32:00,0.300000000000001,20.7538,5.111280000000002,28.45499,-18.08683
2022-03-11 13:23:00,0.26,20.5745,5.09144,28.45441,-18.08551
2022-03-11 13:22:00,0.26,20.6022,5.09464,28.45432000000001,-18.08537
2022-03-11 13:13:00,0.27,20.6347,5.09857,28.45395,-18.08389
2022-03-11 13:12:00,0.25,20.6708,5.10273,28.45392,-18.08367
2022-03-11 13:03:00,0.27,20.4896,5.08215,28.45382,-18.08183
2022-03-11 13:02:00,0.290000000000001,20.5217,5.086069999999999,28.45386,-18.08161
2022-03-11 12:53:00,0.27,20.435,5.07648,28.454190000000004,-18.07971
2022-03-11 12:52:00,0.290000000000001,20.4275,5.0757400000000015,28.45423,-18.07948
2022-03-11 12:43:00,0.300000000000001,20.3854,5.0712,28.45452,-18.07777
2022-03-11 12:42:00,0.27,20.3698,5.06962,28.45456,-18.07762
2022-03-11 12:33:00,0.27,20.3439,5.0667,28.45505,-18.07588
2022-03-11 12:32:00,0.300000000000001,20.3233,5.06432,28.45509,-18.07575
2022-03-11 12:23:00,0.27,20.2671,5.05836,28.45588,-18.07414
2022-03-11 12:22:00,0.310000000000001,20.2641,5.05869,28.45596,-18.07396
2022-03-11 12:13:00,0.290000000000001,20.2079,5.05129,28.45725,-18.07294
2022-03-11 12:12:00,0.2799999999999989,20.1834,5.04896,28.4574,-18.07286
2022-03-11 12:03:00,0.310000000000001,20.1159,5.042009999999999,28.45886,-18.07207
2022-03-11 12:02:00,0.290000000000001,20.099,5.04013,28.45895,-18.07202
2022-03-11 11:53:00,0.300000000000001,20.0661,5.03665,28.46034,-18.07131
2022-03-11 11:52:00,0.2799999999999989,20.0667,5.0367,28.460390000000004,-18.07131
2022-03-11 11:43:00,0.2799999999999989,20.0383,5.03355,28.46052,-18.07111
2022-03-11 11:42:00,0.26,20.0356,5.03334,28.46051,-18.0711
2022-03-11 11:33:00,0.2799999999999989,20.0036,5.02981,28.46065,-18.07095
2022-03-11 11:32:00,0.2799999999999989,19.986,5.0279300000000005,28.460690000000003,-18.07097000000001
2022-03-11 11:23:00,0.2799999999999989,19.9614,5.02527,28.46083,-18.07075
2022-03-11 11:22:00,0.290000000000001,19.9543,5.02453,28.46085,-18.07073
2022-03-11 11:13:00,0.290000000000001,19.9443,5.02342,28.46111,-18.07051
2022-03-11 11:12:00,0.27,19.9264,5.02142,28.461140000000004,-18.07048
2022-03-11 11:03:00,0.290000000000001,19.9005,5.01871,28.46132,-18.07006
2022-03-11 11:02:00,0.27,19.8807,5.01653,28.461340000000003,-18.07003
2022-03-11 10:53:00,0.300000000000001,19.897,5.01832,28.46154000000001,-18.06976
2022-03-11 10:52:00,0.26,19.882,5.01666,28.46154000000001,-18.06974
2022-03-11 10:43:00,0.25,19.8583,5.01434,28.46161,-18.06956
2022-03-11 10:42:00,0.25,19.8578,5.01416,28.4616,-18.06954
2022-03-11 10:33:00,0.290000000000001,19.8279,5.0108,28.46155,-18.06942
2022-03-11 10:32:00,0.2799999999999989,19.8429,5.01253,28.46153,-18.06942
2022-03-11 10:23:00,0.2799999999999989,19.8183,5.00974,28.46178,-18.06963
2022-03-11 10:22:00,0.300000000000001,19.8207,5.0104,28.46181,-18.06966
2022-03-11 10:13:00,0.300000000000001,19.812,5.00919,28.46216,-18.06996
2022-03-11 10:12:00,0.290000000000001,19.8008,5.00792,28.4622,-18.06999
2022-03-11 10:03:00,0.26,19.7972,5.00759,28.46247,-18.07051
2022-03-11 10:02:00,0.290000000000001,19.8008,5.0080300000000015,28.4625,-18.07057
2022-03-11 09:53:00,0.27,19.791,5.007,28.46295,-18.07114
2022-03-11 09:52:00,0.300000000000001,19.7908,5.0069300000000005,28.46297,-18.0712
2022-03-11 09:43:00,0.27,19.7872,5.00659,28.46324000000001,-18.07184
2022-03-11 09:42:00,0.290000000000001,19.7808,5.00576,28.46327,-18.0719
2022-03-11 09:33:00,0.290000000000001,19.7875,5.00655,28.46378,-18.07258
2022-03-11 09:32:00,0.2799999999999989,19.7871,5.0065,28.46384,-18.07268
2022-03-11 09:23:00,0.27,19.7882,5.00663,28.46485,-18.07334
2022-03-11 09:22:00,0.26,19.7812,5.005730000000002,28.46496,-18.07342
2022-03-11 09:13:00,0.300000000000001,19.7873,5.00657,28.46637,-18.07346
2022-03-11 09:12:00,0.300000000000001,19.7872,5.00654,28.46651,-18.07339
2022-03-11 09:03:00,0.2799999999999989,19.7698,5.0046300000000015,28.46757,-18.07192
2022-03-11 09:02:00,0.27,19.7735,5.0049800000000015,28.46764000000001,-18.0718
2022-03-11 08:53:00,0.2799999999999989,19.7489,5.00232,28.4686,-18.07018
2022-03-11 08:52:00,0.290000000000001,19.7578,5.003369999999999,28.46867,-18.07007
2022-03-11 08:43:00,0.300000000000001,19.7482,5.0023300000000015,28.46987,-18.06853
2022-03-11 08:42:00,0.25,19.749,5.00253,28.47003,-18.06839
2022-03-11 08:33:00,0.26,19.7429,5.00177,28.47111,-18.06694
2022-03-11 08:32:00,0.300000000000001,19.7497,5.00252,28.4712,-18.06677
2022-03-11 08:23:00,0.24,19.7413,5.00169,28.47189,-18.06529
2022-03-11 08:22:00,0.24,19.7493,5.00249,28.47193,-18.06517
2022-03-11 08:13:00,0.25,19.7575,5.00329,28.47176,-18.06442
2022-03-11 08:12:00,0.27,19.7516,5.00279,28.47173,-18.06437
2022-03-11 08:03:00,0.25,19.7502,5.00264,28.47144,-18.06366
2022-03-11 08:02:00,0.290000000000001,19.7494,5.00252,28.47138,-18.06357
2022-03-11 07:53:00,0.300000000000001,19.7573,5.00323,28.47103,-18.06298
2022-03-11 07:52:00,0.26,19.7602,5.00349,28.471,-18.06291
2022-03-11 07:43:00,0.290000000000001,19.7575,5.003369999999999,28.4707,-18.06258
2022-03-11 07:42:00,0.27,19.7616,5.00375,28.47066,-18.06255
2022-03-11 07:33:00,0.27,19.7543,5.00312,28.47035,-18.06217
2022-03-11 07:32:00,0.290000000000001,19.7388,5.00154,28.47032,-18.06214
2022-03-11 07:23:00,0.2799999999999989,19.7661,5.00424,28.46995,-18.0615
2022-03-11 07:22:00,0.290000000000001,19.7469,5.0023800000000005,28.469890000000003,-18.06144
2022-03-11 07:13:00,0.25,19.7413,5.00181,28.46948,-18.06096
2022-03-11 07:12:00,0.26,19.7588,5.00352,28.46946,-18.06091
2022-03-11 07:03:00,0.25,19.7721,5.00491,28.46902,-18.06039
2022-03-11 07:02:00,0.26,19.7698,5.0046300000000015,28.46898,-18.06032
2022-03-11 06:53:00,0.24,19.7502,5.00278,28.46858,-18.05989
2022-03-11 06:52:00,0.24,19.7698,5.00464,28.46851,-18.05984
2022-03-11 06:43:00,0.27,19.7808,5.0059,28.46824,-18.05981
2022-03-11 06:42:00,0.220000000000001,19.7819,5.00601,28.46821,-18.0598
2022-03-11 06:33:00,0.26,19.7755,5.00539,28.46778,-18.05945
2022-03-11 06:32:00,0.23,19.7674,5.00454,28.46774000000001,-18.0594
2022-03-11 06:23:00,0.290000000000001,19.7588,5.00389,28.46719,-18.05917
2022-03-11 06:22:00,0.26,19.7736,5.005269999999999,28.46714,-18.05914
2022-03-11 06:13:00,0.23,19.7848,5.00651,28.46654,-18.05869
2022-03-11 06:12:00,0.27,19.7893,5.0069300000000005,28.46646,-18.05864
2022-03-11 06:03:00,0.27,19.8005,5.00801,28.46585,-18.05828
2022-03-11 06:02:00,0.26,19.7768,5.00566,28.46578,-18.05823
2022-03-11 05:53:00,0.23,19.7805,5.0061300000000015,28.46525,-18.05807
2022-03-11 05:52:00,0.220000000000001,19.8014,5.0083,28.465190000000003,-18.05807
2022-03-11 05:43:00,0.26,19.7908,5.00717,28.46469,-18.05782
2022-03-11 05:42:00,0.26,19.8106,5.00922,28.46464000000001,-18.05779
2022-03-11 05:33:00,0.27,19.8041,5.00857,28.46407,-18.05757
2022-03-11 05:32:00,0.26,19.7937,5.00744,28.46401,-18.05755
2022-03-11 05:23:00,0.2799999999999989,19.8055,5.00873,28.46333,-18.05729
2022-03-11 05:22:00,0.310000000000001,19.8021,5.00854,28.46324000000001,-18.0573
2022-03-11 05:13:00,0.23,19.81,5.00919,28.4626,-18.05723
2022-03-11 05:12:00,0.26,19.8125,5.0095,28.46252,-18.05724
2022-03-11 05:03:00,0.23,19.8239,5.010680000000002,28.46186,-18.05749
2022-03-11 05:02:00,0.23,19.8184,5.010280000000002,28.46178,-18.05752
2022-03-11 04:53:00,0.27,19.8149,5.00975,28.46107,-18.05764
2022-03-11 04:52:00,0.24,19.8188,5.01029,28.46099,-18.05767
2022-03-11 04:43:00,0.26,19.8222,5.01063,28.460390000000004,-18.05816
2022-03-11 04:42:00,0.26,19.8433,5.01285,28.46032,-18.05818
2022-03-11 04:33:00,0.220000000000001,19.8381,5.01227,28.459640000000004,-18.0582
2022-03-11 04:32:00,0.27,19.8282,5.01121,28.45958,-18.05823
2022-03-11 04:23:00,0.27,19.8275,5.01125,28.45906,-18.05844
2022-03-11 04:22:00,0.23,19.8432,5.01294,28.45902,-18.05842
2022-03-11 04:13:00,0.26,19.8445,5.01311,28.45847,-18.05826
2022-03-11 04:12:00,0.23,19.8547,5.01419,28.45843,-18.05827
2022-03-11 04:03:00,0.25,19.8491,5.01365,28.45798,-18.05824
2022-03-11 04:02:00,0.24,19.8514,5.01391,28.45794,-18.05823
2022-03-11 03:53:00,0.2799999999999989,19.8547,5.01422,28.45756,-18.05834
2022-03-11 03:52:00,0.2799999999999989,19.857,5.01459,28.45754,-18.05835
2022-03-11 03:43:00,0.26,19.8526,5.01403,28.45735,-18.05837
2022-03-11 03:42:00,0.32,19.832,5.01209,28.457290000000004,-18.05834
2022-03-11 03:33:00,0.26,19.8392,5.01264,28.45698,-18.05813
2022-03-11 03:32:00,0.26,19.8392,5.01242,28.45693,-18.05809
2022-03-11 03:23:00,0.27,19.8302,5.01133,28.456740000000003,-18.05803
2022-03-11 03:22:00,0.24,19.8358,5.01211,28.45673,-18.05802000000001
2022-03-11 03:13:00,0.26,19.8453,5.01295,28.45657000000001,-18.05777
2022-03-11 03:12:00,0.25,19.8482,5.01331,28.456540000000004,-18.05775
2022-03-11 03:03:00,0.27,19.8489,5.0130300000000005,28.45639000000001,-18.05772
2022-03-11 03:02:00,0.27,19.8451,5.01284,28.45643,-18.05777
2022-03-11 02:53:00,0.27,19.8504,5.01341,28.45646,-18.05797
2022-03-11 02:52:00,0.26,19.8426,5.01254,28.45648,-18.05797
2022-03-11 02:43:00,0.26,19.8534,5.01386,28.45634,-18.05782
2022-03-11 02:42:00,0.27,19.8376,5.01237,28.4563,-18.05779
2022-03-11 02:33:00,0.27,19.8468,5.01311,28.45601,-18.05764
2022-03-11 02:32:00,0.26,19.8417,5.0126300000000015,28.455990000000003,-18.05761
2022-03-11 02:23:00,0.25,19.8462,5.0132,28.45577,-18.0575
2022-03-11 02:22:00,0.2799999999999989,19.8458,5.0132,28.45576,-18.05746
2022-03-11 02:13:00,0.290000000000001,19.8426,5.01279,28.45542,-18.05692
2022-03-11 02:12:00,0.23,19.8473,5.01318,28.45539,-18.05687
2022-03-11 02:03:00,0.26,19.8517,5.01369,28.45498,-18.05627
2022-03-11 02:02:00,0.27,19.8459,5.01305,28.45493,-18.0562
2022-03-11 01:53:00,0.25,19.8361,5.01199,28.45446,-18.05558
2022-03-11 01:52:00,0.27,19.8322,5.01164,28.45437,-18.05552
2022-03-11 01:43:00,0.25,19.8312,5.01145,28.4539,-18.05494
2022-03-11 01:42:00,0.26,19.8351,5.01179,28.45386,-18.05486
2022-03-11 01:33:00,0.2799999999999989,19.8339,5.01169,28.45338,-18.054170000000006
2022-03-11 01:32:00,0.290000000000001,19.8328,5.01157,28.45333,-18.05404
2022-03-11 01:23:00,0.2799999999999989,19.8245,5.01071,28.452890000000004,-18.05287
2022-03-11 01:22:00,0.2799999999999989,19.8195,5.01016,28.45288,-18.05275
2022-03-11 01:13:00,0.27,19.8268,5.01097,28.45235,-18.05145
2022-03-11 01:12:00,0.2799999999999989,19.8299,5.01138,28.45229,-18.05131
2022-03-11 01:03:00,0.27,19.8295,5.01129,28.45174,-18.05
2022-03-11 01:02:00,0.25,19.8122,5.00951,28.45167,-18.04985
2022-03-11 00:53:00,0.290000000000001,19.7959,5.0076800000000015,28.45117,-18.04846
2022-03-11 00:52:00,0.25,19.8043,5.00852,28.45112,-18.04831
2022-03-11 00:43:00,0.25,19.7815,5.00593,28.45062,-18.04694
2022-03-11 00:42:00,0.2799999999999989,19.7698,5.00472,28.450540000000004,-18.04677
2022-03-11 00:33:00,0.290000000000001,19.7769,5.00511,28.45002,-18.04501
2022-03-11 00:32:00,0.290000000000001,19.7766,5.0051,28.44995,-18.04482
2022-03-11 00:23:00,0.310000000000001,19.7658,5.00398,28.44934000000001,-18.04303
2022-03-11 00:22:00,0.290000000000001,19.7712,5.00456,28.4493,-18.04284
2022-03-11 00:13:00,0.290000000000001,19.7834,5.00575,28.44883,-18.04096
2022-03-11 00:12:00,0.26,19.7687,5.0044,28.44879,-18.04075
2022-03-11 00:03:00,0.300000000000001,19.778,5.00531,28.44832,-18.03878
2022-03-11 00:02:00,0.300000000000001,19.7662,5.00411,28.44826,-18.03862
2022-03-10 23:53:00,0.310000000000001,19.7551,5.00298,28.44791,-18.03671
2022-03-10 23:52:00,0.25,19.7775,5.00531,28.44788,-18.03652
2022-03-10 23:43:00,0.300000000000001,19.7724,5.00508,28.44775,-18.03447
2022-03-10 23:42:00,0.27,19.7744,5.00504,28.44771,-18.03424
2022-03-10 23:33:00,0.290000000000001,19.7741,5.00509,28.44761,-18.03198
2022-03-10 23:32:00,0.27,19.7682,5.00416,28.44756,-18.03167
2022-03-10 23:23:00,0.27,19.7651,5.004169999999999,28.44757,-18.02926
2022-03-10 23:22:00,0.26,19.7578,5.00352,28.44755,-18.02898
2022-03-10 23:13:00,0.2799999999999989,19.7867,5.0063900000000015,28.44758,-18.02665
2022-03-10 23:12:00,0.2799999999999989,19.7647,5.00421,28.44759,-18.02643
2022-03-10 23:03:00,0.26,19.7499,5.002669999999998,28.44818,-18.02415
2022-03-10 23:02:00,0.27,19.768,5.00454,28.44825,-18.0239
2022-03-10 22:53:00,0.27,19.7901,5.00702,28.44926,-18.02169
2022-03-10 22:52:00,0.27,19.7994,5.00802,28.44939,-18.02147
2022-03-10 22:43:00,0.27,19.8111,5.00938,28.45088,-18.01948
2022-03-10 22:42:00,0.300000000000001,19.7997,5.00822,28.45106,-18.01931
2022-03-10 22:33:00,0.300000000000001,19.8106,5.00891,28.45274,-18.01759
2022-03-10 22:32:00,0.27,19.8059,5.00873,28.45292,-18.01743
2022-03-10 22:23:00,0.27,19.8095,5.00914,28.45471,-18.01605
2022-03-10 22:22:00,0.300000000000001,19.8096,5.00937,28.45493,-18.0159
2022-03-10 22:13:00,0.300000000000001,19.8015,5.00836,28.45692,-18.01456
2022-03-10 22:12:00,0.290000000000001,19.7951,5.00776,28.45712,-18.01443
2022-03-10 22:03:00,0.2799999999999989,19.8349,5.01198,28.45905,-18.01292
2022-03-10 22:02:00,0.25,19.8424,5.01288,28.45928,-18.0128
2022-03-10 21:53:00,0.290000000000001,19.8568,5.01425,28.46116,-18.01135
2022-03-10 21:52:00,0.290000000000001,19.8663,5.01549,28.46139,-18.01124
2022-03-10 21:43:00,0.24,19.8674,5.01558,28.46335,-18.00996
2022-03-10 21:42:00,0.2799999999999989,19.8827,5.01674,28.46355,-18.00984
2022-03-10 21:33:00,0.2799999999999989,19.8788,5.01628,28.465640000000004,-18.00871
2022-03-10 21:32:00,0.2799999999999989,19.8862,5.01748,28.46587,-18.0086
2022-03-10 21:23:00,0.2799999999999989,19.8763,5.01605,28.468000000000004,-18.00733
2022-03-10 21:22:00,0.25,19.8785,5.01657,28.46824,-18.0072
2022-03-10 21:13:00,0.27,19.9032,5.0191300000000005,28.47071,-18.00602
2022-03-10 21:12:00,0.25,19.9005,5.01917,28.47103,-18.005879999999994
2022-03-10 21:03:00,0.26,19.8906,5.0179300000000016,28.47348,-18.00477
2022-03-10 21:02:00,0.27,19.9021,5.01923,28.47374000000001,-18.00466
2022-03-10 20:53:00,0.26,19.9079,5.01979,28.47617,-18.003339999999994
2022-03-10 20:52:00,0.2799999999999989,19.8943,5.01817,28.4764,-18.003220000000006
2022-03-10 20:43:00,0.290000000000001,19.9114,5.0202300000000015,28.47883,-18.00196
2022-03-10 20:42:00,0.25,19.9046,5.01946,28.47907,-18.001829999999995
2022-03-10 20:33:00,0.25,19.957,5.02515,28.48136,-18.00103
2022-03-10 20:32:00,0.24,19.9536,5.024780000000002,28.48161,-18.00093
2022-03-10 20:23:00,0.2799999999999989,19.971,5.0267300000000015,28.484,-18.00019
2022-03-10 20:22:00,0.25,19.9806,5.027830000000002,28.48427,-18.00015
2022-03-10 20:13:00,0.2799999999999989,19.9759,5.02722,28.48648,-18.00064
2022-03-10 20:12:00,0.26,19.9775,5.0273400000000015,28.48669000000001,-18.00081
2022-03-10 20:03:00,0.25,20.0334,5.03366,28.48811,-18.0022
2022-03-10 20:02:00,0.23,20.025,5.03257,28.48827,-18.00235
2022-03-10 19:53:00,0.25,20.0503,5.0353,28.48966,-18.00396
2022-03-10 19:52:00,0.23,20.0478,5.0351300000000005,28.4898,-18.004189999999994
2022-03-10 19:43:00,0.2799999999999989,20.0684,5.03728,28.49104,-18.0058
2022-03-10 19:42:00,0.23,20.0598,5.03634,28.49113,-18.00592
2022-03-10 19:33:00,0.26,20.0789,5.03849,28.49222,-18.00759
2022-03-10 19:32:00,0.24,20.0853,5.03909,28.4923,-18.00779
2022-03-10 19:23:00,0.26,20.0678,5.03735,28.49338,-18.00938
2022-03-10 19:22:00,0.27,20.0726,5.03777,28.49354000000001,-18.00959
2022-03-10 19:13:00,0.27,20.0572,5.03596,28.49457,-18.0112
2022-03-10 19:12:00,0.25,20.0651,5.03683,28.49469,-18.01136
2022-03-10 19:03:00,0.2799999999999989,20.0643,5.03667,28.49581,-18.012610000000006
2022-03-10 19:02:00,0.25,20.072,5.03739,28.49595,-18.01275
2022-03-10 18:53:00,0.26,20.0738,5.03763,28.49698,-18.014020000000006
2022-03-10 18:52:00,0.26,20.0664,5.03678,28.49706,-18.01415
2022-03-10 18:43:00,0.26,20.0982,5.04021,28.49782,-18.01549
2022-03-10 18:42:00,0.23,20.0906,5.03937,28.49793,-18.01562
2022-03-10 18:33:00,0.26,20.1056,5.04102,28.49854,-18.01672
2022-03-10 18:32:00,0.26,20.0753,5.0377800000000015,28.49862000000001,-18.01688
2022-03-10 18:23:00,0.26,20.1071,5.04092,28.49918,-18.01788
2022-03-10 18:22:00,0.2799999999999989,20.095,5.03966,28.49925,-18.018
2022-03-10 18:13:00,0.290000000000001,20.1082,5.04106,28.49958,-18.01903
2022-03-10 18:12:00,0.290000000000001,20.105,5.04074,28.4996,-18.01915
2022-03-10 18:03:00,0.27,20.0906,5.03921,28.4998,-18.02025
2022-03-10 18:02:00,0.26,20.0895,5.03909,28.49983,-18.02039
2022-03-10 17:53:00,0.27,20.0981,5.04027,28.49988,-18.02152
2022-03-10 17:52:00,0.26,20.1115,5.04157,28.49985,-18.02162
2022-03-10 17:43:00,0.26,20.2787,5.06016,28.49951,-18.0225
2022-03-10 17:42:00,0.24,20.2751,5.0598,28.49945,-18.02262
2022-03-10 17:33:00,0.220000000000001,20.2922,5.06156,28.49899000000001,-18.02344
2022-03-10 17:32:00,0.23,20.2803,5.060219999999998,28.49894,-18.02354
2022-03-10 17:23:00,0.23,20.3103,5.06355,28.49843,-18.02443
2022-03-10 17:22:00,0.24,20.3143,5.063969999999999,28.49834,-18.02453
2022-03-10 17:13:00,0.2799999999999989,20.3353,5.06623,28.49792,-18.02535
2022-03-10 17:12:00,0.24,20.3338,5.06604,28.49785,-18.02543
2022-03-10 17:03:00,0.2799999999999989,20.3233,5.06506,28.49722,-18.02627
2022-03-10 17:02:00,0.25,20.3312,5.06579,28.49714,-18.02638
2022-03-10 16:53:00,0.25,20.3222,5.06503,28.496340000000004,-18.02737
2022-03-10 16:52:00,0.26,20.3352,5.06629,28.49627000000001,-18.02749
2022-03-10 16:43:00,0.24,20.4111,5.07472,28.49526,-18.02825
2022-03-10 16:42:00,0.26,20.4408,5.07815,28.49514000000001,-18.02833
2022-03-10 16:33:00,0.23,20.4068,5.07408,28.49405,-18.02903
2022-03-10 16:32:00,0.26,20.4091,5.07439,28.49394,-18.02906
2022-03-10 16:23:00,0.26,20.3602,5.06962,28.49285,-18.02954
2022-03-10 16:22:00,0.26,20.3727,5.07022,28.49272,-18.02959
2022-03-10 16:13:00,0.27,20.3334,5.06615,28.49159,-18.02995
