TimeStamp,Oxygen,Salinity (PSU),DO,Latitude(deg),Longitude(deg)
2022-03-16 12:13:00,3755.6,36.9327,107.40341931915351,27.40186,-18.38233
2022-03-16 12:12:00,3738.4,36.9321,106.7422008168612,27.40186,-18.38233
2022-03-16 12:11:00,3661.4,36.9339,104.64949405452441,27.402040000000003,-18.38205
2022-03-16 12:03:00,3681.3,36.9341,104.60014371955728,27.40352,-18.37985
2022-03-16 12:02:00,3733.0,36.9351,105.79950068397812,27.40352,-18.37985
2022-03-16 12:01:00,3822.9,36.9382,109.0145453836949,27.40372,-18.379620000000006
2022-03-16 11:53:00,3780.1,36.9368,108.45116708854044,27.40519,-18.37755
2022-03-16 11:52:00,3750.2,36.9366,106.06610103642457,27.40522,-18.37748
2022-03-16 11:51:00,3823.9,36.9352,109.24493799449849,27.40529,-18.37729
2022-03-16 11:43:00,3750.8,36.9349,107.06896498239875,27.4066,-18.37537
2022-03-16 11:42:00,3763.4,36.9344,107.21438412146944,27.406640000000003,-18.37531
2022-03-16 11:41:00,3806.9,36.9362,108.97930996908184,27.4068,-18.3751
2022-03-16 11:32:00,3766.7,36.9393,107.69206560292426,27.40792,-18.3729
2022-03-16 11:31:00,3782.9,36.9355,107.54557991306467,27.40806,-18.37268
2022-03-16 11:22:00,3794.6,36.9103,108.72538182342058,27.40918,-18.37043
2022-03-16 11:21:00,3826.7,36.9386,109.7131270815732,27.40929,-18.37022
2022-03-16 11:12:00,3744.1,36.9401,107.47463500384679,27.41093,-18.36871
2022-03-16 11:11:00,3772.4,36.9384,107.8500790512854,27.41115,-18.36868
2022-03-16 11:02:00,3731.6,36.9358,107.33728963522653,27.41204,-18.36909
2022-03-16 11:01:00,3750.4,36.9378,106.84620411054799,27.4122,-18.36913
2022-03-16 10:52:00,3767.7,36.9371,107.13153105933058,27.41301,-18.36975
2022-03-16 10:51:00,3773.8,36.9343,107.10470107873982,27.4131,-18.36983
2022-03-16 10:42:00,3822.3,36.9385,108.80082962702873,27.41358,-18.37066
2022-03-16 10:41:00,3826.6,36.9399,109.10210519189275,27.4136,-18.37077
2022-03-16 10:32:00,3783.7,36.9349,108.3449654214307,27.41403,-18.37163
2022-03-16 10:31:00,3790.7,36.937,107.34792507740207,27.41403,-18.37178
2022-03-16 10:23:00,3810.6,36.939,108.86301156801755,27.41449,-18.37283
2022-03-16 10:22:00,3794.3,36.9294,109.43300663736753,27.41452,-18.3729
2022-03-16 10:21:00,3715.4,36.9368,106.48957144831175,27.41458,-18.37301
2022-03-16 10:13:00,3771.6,36.9331,107.62536273506419,27.41514,-18.37391
2022-03-16 10:12:00,3788.8,36.9343,108.08748463318919,27.41514,-18.37391
2022-03-16 10:11:00,3755.7,36.9362,108.1684699717567,27.41521,-18.37401
2022-03-16 10:03:00,3805.0,36.9342,109.31228024255027,27.41623,-18.37437000000001
2022-03-16 10:02:00,3813.9,36.9355,109.54731085660138,27.416290000000004,-18.37438
2022-03-16 10:01:00,3778.0,36.9342,107.79229846527066,27.41641,-18.37445
2022-03-16 09:53:00,3748.1,36.9367,106.38687713554539,27.41765,-18.37486
2022-03-16 09:52:00,3792.4,36.936,108.96427311934157,27.41772000000001,-18.3749
2022-03-16 09:51:00,3778.0,36.9386,107.78196202727767,27.41782000000001,-18.37499
2022-03-16 09:42:00,3781.3,36.9385,107.87079259699229,27.41908,-18.37551
2022-03-16 09:41:00,3757.6,36.9367,106.25259890731981,27.41928,-18.37554
2022-03-16 09:32:00,3808.6,36.9403,108.21576878377815,27.4206,-18.375770000000006
2022-03-16 09:31:00,3810.7,36.9419,109.44606334933503,27.42072000000001,-18.37574
2022-03-16 09:22:00,3727.5,36.9387,107.0100182754591,27.42185,-18.37624
2022-03-16 09:21:00,3738.0,36.9381,106.50881874496253,27.42192,-18.37625
2022-03-16 09:13:00,3715.5,36.9357,106.49464451701203,27.42293,-18.37667
2022-03-16 09:12:00,3720.9,36.9406,105.44722784777724,27.42299,-18.37666
2022-03-16 09:11:00,3752.1,36.936,107.87911666276803,27.42309,-18.3767
2022-03-16 09:03:00,3782.5,36.9418,107.70068867141828,27.4241,-18.37711
2022-03-16 09:02:00,3785.0,36.9421,108.16036364206151,27.4241,-18.37711
2022-03-16 09:01:00,3683.3,36.9389,104.62946035845683,27.42429000000001,-18.37707
2022-03-16 08:53:00,3801.5,36.9425,108.01434431670839,27.42563,-18.37735
2022-03-16 08:52:00,3811.1,36.9375,108.88007015566838,27.42563,-18.37735
2022-03-16 08:51:00,3812.0,36.9266,107.75340963082981,27.42581,-18.37735
2022-03-16 08:43:00,3806.7,36.9428,108.551410819927,27.42756,-18.37692
2022-03-16 08:42:00,3811.2,36.9425,108.47803452717059,27.42763,-18.37689
2022-03-16 08:41:00,3803.0,36.9434,107.27134008363066,27.42781,-18.37692
2022-03-16 08:33:00,3811.6,36.9404,108.49264857960391,27.42929,-18.37706
2022-03-16 08:32:00,3821.3,36.94,109.15184985760696,27.42932,-18.37706
2022-03-16 08:31:00,3819.3,36.9429,109.67945478437265,27.42949,-18.37705
2022-03-16 08:23:00,3794.7,36.9387,107.64313251366454,27.43104000000001,-18.37694
2022-03-16 08:22:00,3792.8,36.938,108.18647876593208,27.43112,-18.37692
2022-03-16 08:21:00,3805.8,36.9384,108.93214213826263,27.43126,-18.37692
2022-03-16 08:13:00,3810.4,36.9409,108.65465867221425,27.43275,-18.3766
2022-03-16 08:12:00,3803.5,36.9401,108.66895464486292,27.43282,-18.37658
2022-03-16 08:11:00,3811.0,36.9403,108.4761184781228,27.43297,-18.37651
2022-03-16 08:03:00,3793.3,36.9403,107.99680498233094,27.434790000000003,-18.37601
2022-03-16 08:02:00,3786.9,36.9394,107.23764214002394,27.43486,-18.37599
2022-03-16 08:01:00,3812.3,36.939,108.12173438777444,27.43499000000001,-18.376
2022-03-16 07:53:00,3812.0,36.9413,107.51824773797892,27.43648,-18.37567
2022-03-16 07:52:00,3815.1,36.9418,108.58653285267096,27.43657,-18.37566
2022-03-16 07:51:00,3817.8,36.9412,108.85192734520804,27.43679,-18.37557
2022-03-16 07:43:00,3796.1,36.9383,107.88383300001895,27.43815,-18.37532
2022-03-16 07:42:00,3811.4,36.9385,108.29708855318977,27.4382,-18.37533
2022-03-16 07:41:00,3808.8,36.9373,107.83485513518315,27.43838,-18.37525
2022-03-16 07:33:00,3806.7,36.9368,109.15680809982459,27.4398,-18.37487
2022-03-16 07:32:00,3796.9,36.9372,108.49786386171125,27.43988,-18.3748
2022-03-16 07:31:00,3820.3,36.9382,107.94969254671315,27.44005,-18.37477
2022-03-16 07:23:00,3814.3,36.9413,108.17204867627832,27.44165,-18.3741
2022-03-16 07:22:00,3811.5,36.9389,108.29878239677956,27.44169,-18.37407
2022-03-16 07:21:00,3802.7,36.9416,106.67345602756782,27.4419,-18.37397
2022-03-16 07:13:00,3804.5,36.9358,108.5084925328597,27.44347,-18.37345
2022-03-16 07:12:00,3809.2,36.9318,108.45061116195257,27.44351,-18.37344
2022-03-16 07:11:00,3813.1,36.9354,108.54603998358756,27.44374,-18.37333
2022-03-16 07:03:00,3813.8,36.9369,108.36710578834715,27.44526,-18.37287
2022-03-16 07:02:00,3807.9,36.9386,107.21800638710187,27.44531,-18.37286
2022-03-16 07:01:00,3809.2,36.9383,108.63066444932223,27.44542,-18.37281
2022-03-16 06:53:00,3739.3,36.9343,107.72848100350623,27.44715,-18.37243
2022-03-16 06:52:00,3732.8,36.9373,106.36634338369345,27.44724,-18.3724
2022-03-16 06:51:00,3778.4,36.933,108.59898842032871,27.44738,-18.37234
2022-03-16 06:43:00,3777.4,36.9357,107.97322390702764,27.44927,-18.37187
2022-03-16 06:42:00,3771.8,36.9334,107.04156439645416,27.44936,-18.37187
2022-03-16 06:41:00,3749.8,36.9389,105.83772453434187,27.44948,-18.37181
2022-03-16 06:33:00,3791.2,36.9331,107.96255600837188,27.45163,-18.37124
2022-03-16 06:32:00,3781.6,36.9331,108.09304056838447,27.45167,-18.37123
2022-03-16 06:31:00,3777.3,36.9342,107.77438184141528,27.4519,-18.3712
2022-03-16 06:23:00,3786.8,36.9324,106.85495701422059,27.45397,-18.37084
2022-03-16 06:22:00,3780.3,36.9316,107.27229701610545,27.45401,-18.37081
2022-03-16 06:21:00,3792.2,36.9319,107.59490521466536,27.45422,-18.37075
2022-03-16 06:13:00,3773.8,36.9342,107.87770272213832,27.45627,-18.37038
2022-03-16 06:12:00,3768.3,36.9345,106.94463553283516,27.45642,-18.3704
2022-03-16 06:11:00,3789.6,36.9338,107.51982673932821,27.45666,-18.37031
2022-03-16 06:03:00,3796.6,36.9364,107.50817417918368,27.45888,-18.36976
2022-03-16 06:02:00,3803.1,36.9369,107.68316657183466,27.45895,-18.3697
2022-03-16 06:01:00,3810.8,36.931,108.88778645100327,27.45931,-18.36966
2022-03-16 05:53:00,3767.4,36.9333,106.33325922518704,27.46149,-18.36918
2022-03-16 05:52:00,3723.7,36.9333,105.14905516091441,27.46153,-18.36916
2022-03-16 05:51:00,3769.8,36.9346,106.785872622679,27.46178,-18.36907
2022-03-16 05:43:00,3796.5,36.931,108.30548387284395,27.464140000000004,-18.36879
2022-03-16 05:42:00,3779.2,36.9316,107.83692022476141,27.46423,-18.36881
2022-03-16 05:41:00,3727.2,36.9319,105.05116411373366,27.46447,-18.36877
2022-03-16 05:33:00,3809.1,36.9267,108.06420311156968,27.46704,-18.36818
2022-03-16 05:32:00,3810.4,36.9336,108.2731981882297,27.46711,-18.36816
2022-03-16 05:31:00,3811.5,36.9309,107.72327417404937,27.46743,-18.36813
2022-03-16 05:23:00,3804.5,36.9294,107.7393233376551,27.47002,-18.36756
2022-03-16 05:22:00,3707.5,36.932,104.906629093794,27.47012,-18.36754
2022-03-16 05:21:00,3723.3,36.9321,106.31995839830391,27.47046,-18.36745
2022-03-16 05:13:00,3812.1,36.9237,107.36822978057185,27.47303,-18.36695
2022-03-16 05:12:00,3813.0,36.9239,108.5709490187629,27.47312,-18.36693
2022-03-16 05:11:00,3807.0,36.9292,108.5905663818983,27.47339,-18.36684
2022-03-16 05:03:00,3712.9,36.9241,106.05006212403279,27.475690000000004,-18.36633
2022-03-16 05:02:00,3742.5,36.9261,105.86484988058041,27.47578,-18.36632
2022-03-16 05:01:00,3747.8,36.9258,106.98847137860247,27.47603,-18.36631
2022-03-16 04:53:00,3756.9,36.9219,106.66074336471037,27.47844000000001,-18.36562
2022-03-16 04:52:00,3745.7,36.9245,106.54364391783233,27.47844000000001,-18.36562
2022-03-16 04:51:00,3735.9,36.9212,106.87977360990436,27.47871,-18.36554
2022-03-16 04:43:00,3740.7,36.9223,105.63518478925745,27.48126,-18.36495
2022-03-16 04:42:00,3778.7,36.9256,107.24277392540675,27.48134000000001,-18.36493
2022-03-16 04:41:00,3764.0,36.927,107.4318005152869,27.48161,-18.36487
2022-03-16 04:33:00,3738.0,36.9148,106.94947716131202,27.48432,-18.36443
2022-03-16 04:32:00,3797.8,36.9156,107.19521811134592,27.4844,-18.36442000000001
2022-03-16 04:31:00,3781.8,36.917,107.93639401706528,27.48477,-18.36436
2022-03-16 04:23:00,3748.1,36.9183,106.43152635698284,27.48746,-18.36385
2022-03-16 04:22:00,3737.1,36.9206,106.51639716930927,27.48754000000001,-18.3638
2022-03-16 04:21:00,3791.5,36.9171,107.01873539495791,27.48785,-18.36376
2022-03-16 04:13:00,3773.0,36.9187,107.49625433236001,27.49058,-18.36294
2022-03-16 04:12:00,3741.5,36.9197,106.64006719685968,27.4907,-18.36294
2022-03-16 04:11:00,3819.7,36.9172,109.74574877938738,27.49098,-18.36288
2022-03-16 04:03:00,3787.8,36.9119,108.10598511582441,27.49381,-18.36229
2022-03-16 04:02:00,3785.5,36.9139,107.25313414359361,27.49393,-18.36228
2022-03-16 04:01:00,3763.6,36.9058,106.29228879689373,27.49427,-18.36222
2022-03-16 03:53:00,3824.1,36.9056,108.51779605263158,27.49715,-18.36186
2022-03-16 03:52:00,3790.8,36.9045,108.20424058773318,27.49722,-18.36185
2022-03-16 03:51:00,3809.8,36.9048,107.93451975929418,27.4975,-18.36189
2022-03-16 03:43:00,3826.1,36.8973,108.38623039086329,27.50007,-18.36185
2022-03-16 03:42:00,3810.7,36.8966,107.97386307221802,27.50014,-18.36183
2022-03-16 03:41:00,3840.3,36.8966,109.55998101320986,27.500390000000003,-18.36192
2022-03-16 03:33:00,3834.1,36.8927,109.20693588007656,27.5026,-18.36227
2022-03-16 03:32:00,3842.6,36.8926,109.82762908615823,27.50267,-18.36227
2022-03-16 03:31:00,3806.9,36.8932,107.68505517758287,27.502990000000004,-18.36224
2022-03-16 03:23:00,3830.5,36.8925,108.91192546845566,27.50526,-18.36241
2022-03-16 03:22:00,3834.4,36.8927,109.40742057008568,27.50535,-18.36242
2022-03-16 03:21:00,3834.7,36.8885,109.23173974193854,27.50567,-18.36244
2022-03-16 03:13:00,3829.6,36.8821,107.93555996066657,27.50785,-18.36278
2022-03-16 03:12:00,3834.8,36.881,108.66464187261734,27.50791,-18.36278
2022-03-16 03:11:00,3821.3,36.8762,107.92150436955004,27.50813,-18.36289
2022-03-16 03:03:00,3836.0,36.8746,109.09790908607008,27.51053,-18.36346
2022-03-16 03:02:00,3846.0,36.8714,108.98892042192051,27.51054,-18.36341
2022-03-16 03:01:00,3842.3,36.8711,109.0812125268164,27.510690000000004,-18.36347
2022-03-16 02:53:00,3816.6,36.8738,107.98920122745146,27.51311,-18.36405
2022-03-16 02:52:00,3821.7,36.8745,108.71114333189603,27.51322,-18.3641
2022-03-16 02:51:00,3819.1,36.8738,108.05969104395531,27.51342,-18.36416
2022-03-16 02:43:00,3831.7,36.868,109.58378760442662,27.51595,-18.36426
2022-03-16 02:42:00,3827.8,36.8711,109.272785595385,27.51603,-18.36427
2022-03-16 02:41:00,3837.9,36.867,109.36360974115064,27.51632,-18.36433
2022-03-16 02:33:00,3826.3,36.8674,109.04540915544356,27.51891,-18.36436
2022-03-16 02:32:00,3815.4,36.8664,108.16877115812773,27.51901,-18.36437
2022-03-16 02:31:00,3823.7,36.8615,108.79617961303799,27.5193,-18.36445
2022-03-16 02:23:00,3809.8,36.8643,107.43729319934194,27.52158,-18.36485
2022-03-16 02:22:00,3822.7,36.864,108.56827413194445,27.52166,-18.36487
2022-03-16 02:21:00,3800.8,36.8597,108.37438649478972,27.52191,-18.36493
2022-03-16 02:13:00,3716.4,36.8576,105.89472951866645,27.52434,-18.36517000000001
2022-03-16 02:12:00,3721.0,36.8538,105.83349676980393,27.52438,-18.3652
2022-03-16 02:11:00,3694.6,36.8564,104.91988967499809,27.52464,-18.36533
2022-03-16 02:03:00,3817.2,36.8629,108.22613099201635,27.52703,-18.3656
2022-03-16 02:02:00,3821.6,36.8655,109.50647665106945,27.5271,-18.36561
2022-03-16 02:01:00,3837.9,36.8663,109.36256236641864,27.52735,-18.36562
2022-03-16 01:53:00,3822.8,36.866,108.56678602099497,27.52958,-18.36594
2022-03-16 01:52:00,3836.1,36.8688,108.72355656711365,27.52958,-18.36594
2022-03-16 01:51:00,3846.4,36.8661,109.98512925287731,27.52983,-18.36602
2022-03-16 01:43:00,3845.0,36.8667,109.36302357806366,27.53212000000001,-18.36626
2022-03-16 01:42:00,3846.1,36.8686,109.38480650532973,27.53221,-18.36627
2022-03-16 01:41:00,3846.8,36.8645,110.00303113865645,27.532390000000003,-18.3664
2022-03-16 01:33:00,3837.4,36.8681,109.14811290766815,27.53456,-18.36702
2022-03-16 01:32:00,3821.9,36.8676,109.70763515427097,27.53467,-18.36705
2022-03-16 01:31:00,3831.2,36.8654,109.18600762222029,27.53492,-18.36712
2022-03-16 01:23:00,3835.5,36.8676,108.32485474120367,27.53694,-18.36769
2022-03-16 01:22:00,3834.4,36.8672,109.85593866938636,27.537,-18.36769
2022-03-16 01:21:00,3797.4,36.8726,109.03067786848774,27.53727,-18.36775
2022-03-16 01:13:00,3783.9,36.8692,108.08976382923414,27.53937,-18.36833
2022-03-16 01:12:00,3825.3,36.8582,110.0232405452681,27.53951,-18.36833
2022-03-16 01:11:00,3770.7,36.869,107.9308992026635,27.53982,-18.36836
2022-03-16 01:03:00,3819.5,36.871,108.27497799571478,27.542,-18.36886
2022-03-16 01:02:00,3813.5,36.8714,108.89284243707587,27.54209,-18.3689
2022-03-16 01:01:00,3819.0,36.866,107.88274901600393,27.54234000000001,-18.36897
2022-03-16 00:53:00,3804.1,36.8746,109.21072595623546,27.54436,-18.36984
2022-03-16 00:52:00,3798.6,36.8753,108.6712772918512,27.54445,-18.36987
2022-03-16 00:51:00,3791.5,36.8726,107.70610645425059,27.54467,-18.37001
2022-03-16 00:43:00,3782.7,36.8776,107.4564375463696,27.54666,-18.37102
2022-03-16 00:42:00,3775.8,36.8736,108.25506394168187,27.546740000000003,-18.37107
2022-03-16 00:41:00,3774.8,36.8666,108.05152390014813,27.54703,-18.37113
2022-03-16 00:33:00,3815.1,36.8681,108.94689796457098,27.54915,-18.37177
2022-03-16 00:32:00,3818.2,36.8658,108.64604467849335,27.54925,-18.37177
2022-03-16 00:31:00,3800.5,36.8762,108.33393692844709,27.54951,-18.37189
2022-03-16 00:23:00,3804.4,36.8783,108.6313534618678,27.55146,-18.37294
2022-03-16 00:22:00,3812.1,36.8771,108.25804604063227,27.55153,-18.37297
2022-03-16 00:21:00,3817.7,36.876,108.41248991756156,27.55169,-18.37315
2022-03-16 00:13:00,3807.0,36.876,108.51313829482591,27.55353,-18.37457
2022-03-16 00:12:00,3813.7,36.878,108.10355954227452,27.55364,-18.3746
2022-03-16 00:11:00,3822.9,36.8788,108.93946603412259,27.55389000000001,-18.37477
2022-03-16 00:03:00,3816.6,36.8787,108.57462080430167,27.55591,-18.3758
2022-03-16 00:02:00,3790.9,36.8789,108.46362410942844,27.55597,-18.37582
2022-03-16 00:01:00,3800.9,36.8829,108.13534440424154,27.55621,-18.37591
2022-03-15 23:53:00,3783.8,36.8836,107.6738759089026,27.5581,-18.37691
2022-03-15 23:52:00,3797.4,36.8783,109.42298694009484,27.558190000000003,-18.37695
2022-03-15 23:51:00,3778.2,36.8843,107.3186018585821,27.55841,-18.37704
2022-03-15 23:43:00,3757.1,36.8844,107.14015357909577,27.56047,-18.37713
2022-03-15 23:42:00,3758.8,36.8813,107.00177320739236,27.56053,-18.37707
2022-03-15 23:41:00,3763.4,36.8782,108.30404126813131,27.56077,-18.37692
2022-03-15 23:33:00,3761.4,36.8849,106.47654764806737,27.5625,-18.37705
2022-03-15 23:32:00,3769.7,36.8803,108.08384137911028,27.56258,-18.37707
2022-03-15 23:31:00,3781.4,36.8828,108.3894240859154,27.562790000000003,-18.37715
2022-03-15 23:23:00,3719.9,36.8854,105.74220089249405,27.56434,-18.3779
2022-03-15 23:22:00,3762.0,36.8819,108.65525664696233,27.56437,-18.37791
2022-03-15 23:21:00,3774.1,36.8843,108.78090045243097,27.56458,-18.37801
2022-03-15 23:13:00,3768.6,36.8597,107.32864369297634,27.56622,-18.37851
2022-03-15 23:12:00,3793.4,36.8885,107.53063262577768,27.56626,-18.37853
2022-03-15 23:11:00,3831.0,36.8869,108.75268421194247,27.56645,-18.37856
2022-03-15 23:03:00,3802.8,36.8908,107.9783363827838,27.56824000000001,-18.37904
2022-03-15 23:02:00,3817.7,36.889,108.58183574832606,27.56832,-18.37896
2022-03-15 23:01:00,3821.8,36.8887,108.69631854826004,27.56853,-18.37898
2022-03-15 22:53:00,3811.2,36.8863,108.80072192739308,27.57003,-18.37948
2022-03-15 22:52:00,3809.6,36.8873,108.1670375221282,27.57011,-18.3795
2022-03-15 22:51:00,3815.8,36.8897,108.72474105410997,27.57032,-18.37961
2022-03-15 22:43:00,3804.3,36.8905,108.01951054336482,27.571990000000003,-18.38013
2022-03-15 22:42:00,3809.5,36.8901,108.1625879474439,27.57205,-18.38015
2022-03-15 22:41:00,3808.6,36.8857,108.34599860499868,27.57225,-18.38015
2022-03-15 22:33:00,3773.5,36.8907,107.57930269566583,27.57372,-18.3807
2022-03-15 22:32:00,3801.5,36.8893,108.14631437716628,27.57375,-18.38072
2022-03-15 22:31:00,3744.0,36.8869,106.20263231362895,27.57395,-18.38076
2022-03-15 22:23:00,3826.3,36.8891,109.99339839646942,27.57539,-18.3811
2022-03-15 22:22:00,3810.0,36.8913,109.15077223646227,27.57539,-18.3811
2022-03-15 22:21:00,3761.0,36.8939,107.62630527167366,27.57559,-18.38111
2022-03-15 22:13:00,3762.3,36.8918,107.27393126288769,27.57766,-18.38035
2022-03-15 22:12:00,3784.8,36.8882,108.09145605987821,27.57766,-18.38035
2022-03-15 22:11:00,3750.1,36.4571,108.54675643499074,27.57784,-18.38017
2022-03-15 22:03:00,3765.6,36.8899,106.77856018628405,27.57977,-18.37817
2022-03-15 22:02:00,3802.5,36.8887,108.17606109816285,27.57977,-18.37817
2022-03-15 22:01:00,3778.3,36.8896,106.92988978417766,27.57994,-18.37795
2022-03-15 21:53:00,3750.4,36.8865,106.57235419326855,27.58134,-18.37578
2022-03-15 21:52:00,3776.9,36.8896,108.45754470853576,27.58134,-18.37578
2022-03-15 21:51:00,3801.1,36.8887,107.9404950966014,27.58159,-18.37548
2022-03-15 21:43:00,3777.6,36.8896,108.8696902463567,27.58326,-18.3733
2022-03-15 21:42:00,3803.9,36.8911,108.5954466004429,27.583340000000003,-18.37322
2022-03-15 21:41:00,3835.9,36.889,109.27382275624169,27.58354000000001,-18.37294
2022-03-15 21:33:00,3818.1,36.8859,109.78002573653347,27.58535,-18.37097
2022-03-15 21:32:00,3792.1,36.8831,108.10292093599779,27.58545,-18.37089
2022-03-15 21:31:00,3834.7,36.8892,110.41587414115783,27.58566,-18.37067
2022-03-15 21:23:00,3808.2,36.8867,108.72168736484423,27.58731,-18.36856
2022-03-15 21:22:00,3808.7,36.8872,109.31953579459542,27.58731,-18.36856
2022-03-15 21:21:00,3794.7,36.8844,107.38530473514005,27.58747,-18.3683
2022-03-15 21:13:00,3776.7,36.8797,108.08645063392599,27.58923,-18.36611
2022-03-15 21:12:00,3812.7,36.8843,109.24642417863427,27.58923,-18.36611
2022-03-15 21:11:00,3828.6,36.8891,108.48789943724297,27.58937,-18.36594
2022-03-15 21:03:00,3754.5,36.882,106.69317485765414,27.59123,-18.36401
2022-03-15 21:02:00,3756.7,36.885,107.13691310437848,27.59123,-18.36401
2022-03-15 21:01:00,3743.5,36.887,107.16228123948818,27.59141,-18.36378
2022-03-15 20:53:00,3841.8,36.8845,109.24613696425328,27.59312000000001,-18.36155
2022-03-15 20:52:00,3803.7,36.8823,108.41502104416752,27.5932,-18.36144
2022-03-15 20:51:00,3822.7,36.8837,108.53181319532747,27.59343,-18.36113
2022-03-15 20:43:00,3817.7,36.8746,108.03300151629034,27.59508,-18.35875
2022-03-15 20:42:00,3806.0,36.8798,109.65469481413132,27.59516,-18.35866
2022-03-15 20:41:00,3825.9,36.8838,108.8133641558733,27.595340000000004,-18.35843
2022-03-15 20:33:00,3755.3,36.8724,107.31946106156366,27.59712,-18.35623
2022-03-15 20:32:00,3759.8,36.8758,107.43039398582266,27.59722,-18.35616
2022-03-15 20:31:00,3796.7,36.8815,107.83356001043883,27.5974,-18.356
2022-03-15 20:23:00,3776.3,36.8809,107.08747291275431,27.59917,-18.35575
2022-03-15 20:22:00,3765.4,36.8825,107.17896394346913,27.59923,-18.35575
2022-03-15 20:21:00,3804.2,36.8806,108.23793108870245,27.599290000000003,-18.35578
2022-03-15 20:13:00,3819.4,36.8821,109.42960004010077,27.60095,-18.35566
2022-03-15 20:12:00,3831.3,36.8801,108.58199715267584,27.60095,-18.35566
2022-03-15 20:11:00,3808.9,36.8816,108.16469414450566,27.60113,-18.35561
2022-03-15 20:03:00,3848.3,36.8856,109.22551231429068,27.60283,-18.35551
2022-03-15 20:02:00,3845.2,36.8858,109.14055343668836,27.60283,-18.35551
2022-03-15 20:01:00,3856.7,36.8846,110.046201205945,27.60299,-18.35551
2022-03-15 19:53:00,3856.1,36.8885,110.60435333965873,27.60475,-18.35524
2022-03-15 19:52:00,3853.6,36.8882,110.34080113093077,27.60486,-18.35524
2022-03-15 19:51:00,3877.4,36.8864,109.62496521766288,27.60499,-18.35521
2022-03-15 19:43:00,3814.1,36.89,107.70109491677962,27.60621,-18.35552
2022-03-15 19:42:00,3810.8,36.8878,107.02937972624555,27.60625,-18.35549
2022-03-15 19:41:00,3813.9,36.8876,108.09279592960236,27.60638,-18.35551
2022-03-15 19:33:00,3812.1,36.8874,109.22114136355506,27.60762,-18.35577
2022-03-15 19:32:00,3793.7,36.8898,107.73630006763386,27.60768,-18.35577
2022-03-15 19:31:00,3854.1,36.8901,109.76656339906643,27.607840000000003,-18.3558
2022-03-15 19:23:00,3859.5,36.8935,109.1239715095613,27.60868,-18.35613
2022-03-15 19:22:00,3860.6,36.8939,109.15304354438267,27.60873,-18.35608
2022-03-15 19:21:00,3866.3,36.8909,110.09907965786685,27.60883,-18.35614
2022-03-15 19:13:00,3794.7,36.8894,107.77182322903056,27.60974,-18.35655
2022-03-15 19:12:00,3821.3,36.8928,109.0706760170006,27.60974,-18.35655
2022-03-15 19:11:00,3828.9,36.8892,107.71774655151103,27.609890000000004,-18.35662
2022-03-15 19:03:00,3801.0,36.893,107.53675562662293,27.61075,-18.35694
2022-03-15 19:02:00,3795.7,36.8935,107.58916560001082,27.61075,-18.35694
2022-03-15 19:01:00,3822.9,36.8941,108.71702769492683,27.61088,-18.35698
2022-03-15 18:53:00,3820.4,36.8938,108.6533321978327,27.6122,-18.35727
2022-03-15 18:52:00,3798.7,36.8919,108.26825927800682,27.6122,-18.35727
2022-03-15 18:51:00,3830.1,36.8942,108.32520546828499,27.61232,-18.35728
2022-03-15 18:43:00,3823.2,36.8937,108.53639858878344,27.6141,-18.35577
2022-03-15 18:42:00,3807.1,36.8945,107.50583818216809,27.6141,-18.35577
2022-03-15 18:41:00,3831.3,36.8917,108.75925309791906,27.61435,-18.35558
2022-03-15 18:33:00,3842.7,36.8924,109.85294432110679,27.61608,-18.35293
2022-03-15 18:32:00,3820.1,36.8778,109.28001253325309,27.61621,-18.35285
2022-03-15 18:31:00,3854.6,36.8983,109.56684738155958,27.61642,-18.35259
2022-03-15 18:23:00,3795.5,36.8958,106.99415846090342,27.61812,-18.352
2022-03-15 18:22:00,3823.0,36.8945,108.72592072612449,27.61823,-18.35204
2022-03-15 18:21:00,3812.1,36.8876,108.05676704392803,27.61845,-18.352
2022-03-15 18:13:00,3841.0,36.8978,109.20123732694091,27.61993,-18.352
2022-03-15 18:12:00,3845.0,36.8979,108.72091245507198,27.61997,-18.35198
2022-03-15 18:11:00,3838.2,36.8943,109.13704019734755,27.62006,-18.35202
2022-03-15 18:03:00,3820.9,36.8922,108.87168617565773,27.62155,-18.35231
2022-03-15 18:02:00,3807.0,36.8935,108.68833261533871,27.62155,-18.35231
2022-03-15 18:01:00,3857.6,36.8946,109.66396648929654,27.62178,-18.35227
2022-03-15 17:53:00,3852.1,36.8952,108.92435626746025,27.62354,-18.35251
2022-03-15 17:52:00,3845.6,36.895,109.53396859967475,27.62354,-18.35251
2022-03-15 17:51:00,3861.9,36.8945,109.38716242171598,27.623690000000003,-18.3526
2022-03-15 17:43:00,3856.5,36.8955,109.23871006610563,27.62524,-18.35296
2022-03-15 17:42:00,3852.7,36.896,109.52797339115351,27.62524,-18.35296
2022-03-15 17:41:00,3847.7,36.8953,109.59052490462742,27.62534,-18.35302
2022-03-15 17:33:00,3839.9,36.897,109.17880366327887,27.62723,-18.35321
2022-03-15 17:32:00,3834.5,36.8969,107.6571939629237,27.62723,-18.35321
2022-03-15 17:31:00,3855.5,36.8953,108.62402294588743,27.627440000000004,-18.35326
2022-03-15 17:23:00,3831.7,36.8925,108.57633040482483,27.62907,-18.35352
